------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
75.6% 1241M  598M| 927   148     0   114M|  22  3.33 |   0     0 |   0   110M
75.0% 1241M  600M| 938   125     0   115M|  29  3.07 |   0     0 |   0   113M
56.6% 1241M  595M| 845   151     0   104M|  21  2.73 |   0     0 |   0   110M
73.0% 1241M  598M| 969   145     0   119M|  36  3.02 |   0     0 |   0   112M
79.2% 1241M  600M| 910   135     0   112M|  34  3.23 |   0     0 |   0   112M
75.5% 1241M  598M| 877   128     0   108M|  20  3.36 |   0     0 |   0   111M
79.7% 1241M  599M| 924   161     0   113M|  30  3.27 |   0     0 |   0   112M
68.9% 1241M  598M| 895   137     0   110M|  20  3.25 |   0     0 |   0   110M
60.1% 1241M  598M| 915   129     0   112M|  29  2.60 |   0     0 |   0   112M
77.5% 1241M  599M| 909   160     0   111M|  29  3.23 |   0     0 |   0   111M
77.9% 1242M  596M| 870   135     0   107M|  29  3.33 |   0     0 |   0   112M
74.3% 1242M  599M| 935   143     0   115M|  24  3.16 |   0     0 |   0   111M
76.7% 1242M  596M| 898   133     0   110M|  23  3.33 |   0     0 |   0   111M
63.6% 1242M  598M| 919   147     0   113M|  27  2.98 |   0     0 |   0   111M
71.0% 1242M  596M| 893   142     0   109M|  38  3.00 |   0     0 |   0   112M
76.4% 1242M  598M| 918   126     0   113M|  20  3.43 |   0     0 |   0   112M
79.1% 1242M  600M| 927   150     0   114M|  27  3.38 |   0     0 |   0   111M
 106% 1243M  596M| 889   132     0   109M|  28  3.56 |   0     0 |   0   111M
76.2% 1243M  598M| 921   144     0   113M|  25  3.32 |   0     0 |   0   111M
59.3% 1243M  600M| 917   146     0   112M|  37  2.59 |   0     0 |   0   112M
67.2% 1243M  597M| 865   149     0   106M|  18  3.35 |   0     0 |   0   110M
81.1% 1243M  599M| 931   135     0   114M|  34  3.25 |   0     0 |   0   112M
77.3% 1243M  596M| 900   131     0   110M|  27  3.29 |   0     0 |   0   111M
74.3% 1243M  599M| 921   143     0   114M|  29  3.13 |   0     0 |   0   110M
66.8% 1243M  599M| 911   137     0   111M|  28  2.78 |   0     0 |   0   112M
62.9% 1243M  595M| 867   149     0   106M|  37  2.75 |   0     0 |   0   112M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
71.1% 1243M  598M| 930   143     0   114M|  18  3.03 |   0     0 |   0   111M
74.6% 1243M  599M| 942   132     0   116M|  30  3.75 |   0     0 |   0   112M
73.4% 1243M  600M| 891   142     0   109M|  23  3.36 |   0     0 |   0   111M
69.9% 1243M  599M| 904   148     0   111M|  30  3.11 |   0     0 |   0   112M
61.3% 1243M  597M| 894   125     0   110M|  34  2.73 |   0     0 |   0   111M
68.0% 1243M  599M| 931   141     0   114M|  20  3.43 |   0     0 |   0   112M
81.0% 1243M  599M| 917   150     0   113M|  36  3.67 |   0     0 |   0   111M
78.6% 1243M  600M| 892   149     0   109M|  28  3.60 |   0     0 |   0   111M
76.3% 1243M  597M| 902   138     0   111M|  29  3.52 |   0     0 |   0   111M
72.8% 1243M  600M| 903   149     0   111M|  22  3.63 |   0     0 |   0   111M
